0,1,2,3,4,5,6
2,1,1,0,0,555,508
3,1,1,0,0,555,511
4,1,1,0,0,555,512
5,1,1,0,0,554,510
6,1,1,0,0,553,513
7,1,1,0,0,553,510
8,1,1,0,0,551,510
9,1,1,0,0,550,510
10,1,1,0,0,547,509
11,1,1,0,0,546,508
12,1,1,0,0,544,509
13,1,1,0,0,542,510
14,1,1,0,0,541,510
15,1,1,0,0,539,509
0,1,1,0,0,539,510
1,1,1,0,0,538,510
2,1,1,0,0,537,510
3,1,1,0,0,536,510
4,1,1,0,0,536,509
5,1,1,0,0,534,510
6,1,1,0,0,532,511
7,1,1,0,0,529,508
8,1,1,0,0,527,511
9,1,1,0,0,525,508
10,1,1,0,0,523,508
11,1,1,0,0,520,510
12,1,1,0,0,518,509
13,1,1,0,0,516,508
14,1,1,0,0,513,508
15,1,1,0,0,511,510
0,1,1,0,0,508,508
1,1,1,0,0,505,510
2,1,1,0,0,502,510
3,1,1,0,0,500,508
4,1,1,0,0,499,509
5,1,1,0,0,497,510
6,1,1,0,0,495,508
7,1,1,0,0,493,512
8,1,1,0,0,491,508
9,1,1,0,0,488,510
10,1,1,0,0,487,510
11,1,1,0,0,485,510
12,1,1,0,0,483,510
13,1,1,0,0,480,509
14,1,1,0,0,479,508
15,1,1,0,0,477,510
0,1,1,0,0,475,510
1,1,1,0,0,473,510
2,1,1,0,0,472,510
3,1,1,0,0,470,511
4,1,1,0,0,469,510
5,1,1,0,0,468,510
6,1,1,0,0,467,508
7,1,1,0,0,465,512
8,1,1,0,0,465,509
9,1,1,0,0,464,509
10,1,1,0,0,464,513
11,1,1,0,0,464,512
12,1,1,0,0,464,509
13,1,1,0,0,465,508
14,1,1,0,0,465,510
15,1,1,0,0,466,511
0,1,1,0,0,467,510
1,1,1,0,0,467,510
2,1,1,0,0,467,509
3,1,1,0,0,467,509
4,1,1,0,0,467,512
5,1,1,0,0,467,509
6,1,1,0,0,467,513
7,1,1,0,0,467,508
8,1,1,0,0,466,512
9,1,1,0,0,466,511
10,1,1,0,0,466,510
11,1,1,0,0,465,510
12,1,1,0,0,465,509
13,1,1,0,0,466,510
14,1,1,0,0,466,511
15,1,1,0,0,465,511
0,1,1,0,0,466,510
1,1,1,0,0,467,511
2,1,1,0,0,468,510
3,1,1,0,0,469,511
4,1,1,0,0,469,511
5,1,1,0,0,468,510
6,1,1,0,0,469,510
7,1,1,0,0,470,513
8,1,1,0,0,469,509
9,1,1,0,0,470,513
10,1,1,0,0,470,510
11,1,1,0,0,470,509
12,1,1,0,0,470,510
13,1,1,0,0,470,511
14,1,1,0,0,471,510
15,1,1,0,0,472,510
0,1,1,0,0,472,512
1,1,1,0,0,473,511
2,1,1,0,0,474,509
3,1,1,0,0,474,513
4,1,1,0,0,475,511
5,1,1,0,0,476,509
6,1,1,0,0,478,510
7,1,1,0,0,479,512
8,1,1,0,0,480,515
9,1,1,0,0,480,511
10,1,1,0,0,481,510
11,1,1,0,0,481,511
12,1,1,0,0,481,511
13,1,1,0,0,482,511
14,1,1,0,0,482,511
15,1,1,0,0,482,510
0,1,1,0,0,482,511
1,1,1,0,0,483,511
2,1,1,0,0,483,511
3,1,1,0,0,483,511
4,1,1,0,0,483,511
5,1,1,0,0,483,510
6,1,1,0,0,483,513
7,1,1,0,0,484,511
8,1,1,0,0,485,510
9,1,1,0,0,486,510
10,1,1,0,0,487,512
11,1,1,0,0,488,511
12,1,1,0,0,489,508
13,1,1,0,0,489,509
14,1,1,0,0,489,510
15,1,1,0,0,489,509
0,1,1,0,0,489,509
1,1,1,0,0,490,510
2,1,1,0,0,491,509
3,1,1,0,0,491,510
4,1,1,0,0,491,509
5,1,1,0,0,490,510
6,1,1,0,0,490,510
7,1,1,0,0,491,509
8,1,1,0,0,491,509
9,1,1,0,0,492,510
10,1,1,0,0,492,510
11,1,1,0,0,493,508
12,1,1,0,0,494,508
13,1,1,0,0,495,509
14,1,1,0,0,496,508
15,1,1,0,0,497,509
0,1,1,0,0,499,510
1,1,1,0,0,500,508
2,1,1,0,0,500,507
3,1,1,0,0,501,508
4,1,1,0,0,502,510
5,1,1,0,0,501,507
6,1,1,0,0,502,511
7,1,1,0,0,500,508
8,1,1,0,0,500,508
9,1,1,0,0,502,511
10,1,1,0,0,502,507
11,1,1,0,0,502,510
12,1,1,0,0,502,509
13,1,1,0,0,502,508
14,1,1,0,0,502,511
15,1,1,0,0,501,513
0,1,1,0,0,502,510
1,1,1,0,0,502,508
2,1,1,0,0,502,510
3,1,1,0,0,502,510
4,1,1,0,0,502,508
5,1,1,0,0,502,512
6,1,1,0,0,502,510
7,1,1,0,0,501,511
8,1,1,0,0,501,509
9,1,1,0,0,500,512
10,1,1,0,0,499,511
11,1,1,0,0,499,511
12,1,1,0,0,498,511
13,1,1,0,0,498,511
14,1,1,0,0,498,511
15,1,1,0,0,498,511
0,1,1,0,0,498,512
1,1,1,0,0,499,511
2,1,1,0,0,498,512
3,1,1,0,0,497,512
4,1,1,0,0,496,511
5,1,1,0,0,496,512
6,1,1,0,0,495,511
7,1,1,0,0,495,511
8,1,1,0,0,494,513
9,1,1,0,0,493,510
10,1,1,0,0,493,514
11,1,1,0,0,492,512
12,1,1,0,0,493,512
13,1,1,0,0,493,511
14,1,1,0,0,492,511
15,1,1,0,0,492,510
0,1,1,0,0,492,511
1,1,1,0,0,492,511
2,1,1,0,0,492,512
3,1,1,0,0,493,510
4,1,1,0,0,494,511
5,1,1,0,0,493,511
6,1,1,0,0,492,510
7,1,1,0,0,491,514
8,1,1,0,0,490,510
9,1,1,0,0,489,511
10,1,1,0,0,489,511
11,1,1,0,0,490,511
12,1,1,0,0,490,510
13,1,1,0,0,489,510
14,1,1,0,0,488,510
15,1,1,0,0,488,510
0,1,1,0,0,488,511
1,1,1,0,0,487,510
2,1,1,0,0,487,511
3,1,1,0,0,487,512
4,1,1,0,0,488,510
5,1,1,0,0,488,511
6,1,1,0,0,489,508
7,1,1,0,0,490,513
8,1,1,0,0,491,509
9,1,1,0,0,493,509
10,1,1,0,0,494,512
11,1,1,0,0,496,512
12,1,1,0,0,498,509
13,1,1,0,0,502,508
14,1,1,0,0,504,510
15,1,1,0,0,507,510
0,1,1,0,0,509,510
1,1,1,0,0,512,510
2,1,1,0,0,514,509
3,1,1,0,0,515,509
4,1,1,0,0,516,511
5,1,1,0,0,518,513
6,1,1,0,0,519,510
7,1,1,0,0,521,513
8,1,1,0,0,523,510
9,1,1,0,0,525,511
10,1,1,0,0,527,510
11,1,1,0,0,527,509
12,1,1,0,0,527,509
13,1,1,0,0,527,510
14,1,1,0,0,526,510
15,1,1,0,0,526,510
0,1,1,0,0,524,510
1,1,1,0,0,524,511
2,1,1,0,0,523,510
3,1,1,0,0,522,510
4,1,1,0,0,521,510
5,1,1,0,0,520,510
6,1,1,0,0,520,510
7,1,1,0,0,521,511
8,1,1,0,0,520,510
9,1,1,0,0,520,508
10,1,1,0,0,519,507
11,1,1,0,0,519,508
12,1,1,0,0,519,507
13,1,1,0,0,518,507
14,1,1,0,0,517,508
15,1,1,0,0,516,507
0,1,1,0,0,516,507
1,1,1,0,0,515,508
2,1,1,0,0,514,508
3,1,1,0,0,512,509
4,1,1,0,0,511,508
5,1,1,0,0,510,509
6,1,1,0,0,508,510
7,1,1,0,0,505,509
8,1,1,0,0,504,507
9,1,1,0,0,501,506
10,1,1,0,0,498,507
11,1,1,0,0,496,507
12,1,1,0,0,495,505
13,1,1,0,0,493,507
14,1,1,0,0,493,506
15,1,1,0,0,492,507
0,1,1,0,0,492,506
1,1,1,0,0,492,507
2,1,1,0,0,492,508
3,1,1,0,0,492,507
4,1,1,0,0,492,508
5,1,1,0,0,492,507
6,1,1,0,0,492,510
7,1,1,0,0,492,507
8,1,1,0,0,493,505
9,1,1,0,0,494,508
10,1,1,0,0,495,508
11,1,1,0,0,495,508
12,1,1,0,0,495,506
13,1,1,0,0,495,505
14,1,1,0,0,495,507
15,1,1,0,0,496,506
0,1,1,0,0,495,507
1,1,1,0,0,494,508
2,1,1,0,0,493,507
3,1,1,0,0,494,508
4,1,1,0,0,493,507
5,1,1,0,0,493,505
6,1,1,0,0,494,510
7,1,1,0,0,494,505
8,1,1,0,0,495,510
9,1,1,0,0,496,508
10,1,1,0,0,497,505
11,1,1,0,0,498,509
12,1,1,0,0,497,507
13,1,1,0,0,498,511
14,1,1,0,0,498,508
15,1,1,0,0,499,506
0,1,1,0,0,499,510
1,1,1,0,0,501,508
2,1,1,0,0,502,508
3,1,1,0,0,504,510
4,1,1,0,0,505,508
5,1,1,0,0,505,511
6,1,1,0,0,506,509
7,1,1,0,0,505,509
8,1,1,0,0,506,510
9,1,1,0,0,507,509
10,1,1,0,0,508,511
11,1,1,0,0,509,509
12,1,1,0,0,509,509
13,1,1,0,0,511,510
14,1,1,0,0,512,511
15,1,1,0,0,513,510
0,1,1,0,0,515,510
1,1,1,0,0,515,511
2,1,1,0,0,515,510
3,1,1,0,0,516,508
4,1,1,0,0,515,513
5,1,1,0,0,516,510
6,1,1,0,0,516,509
7,1,1,0,0,516,510
8,1,1,0,0,516,512
9,1,1,0,0,516,514
10,1,1,0,0,515,511
11,1,1,0,0,514,509
12,1,1,0,0,515,510
13,1,1,0,0,515,511
14,1,1,0,0,516,510
15,1,1,0,0,518,511
0,1,1,0,0,519,509
1,1,1,0,0,519,510
2,1,1,0,0,520,511
3,1,1,0,0,520,511
4,1,1,0,0,521,511
5,1,1,0,0,521,510
6,1,1,0,0,522,510
7,1,1,0,0,523,514
8,1,1,0,0,524,509
9,1,1,0,0,527,513
10,1,1,0,0,532,509
11,1,1,0,0,538,510
12,1,1,0,0,545,511
13,1,1,0,0,553,511
14,1,1,0,0,558,510
15,1,1,0,0,563,510
0,1,1,0,0,567,511
1,1,1,0,0,569,511
2,1,1,0,0,570,509
3,1,1,0,0,569,513
4,1,1,0,0,568,510
5,1,1,0,0,567,511
6,1,1,0,0,568,509
7,1,1,0,0,570,513
8,1,1,0,0,572,511
9,1,1,0,0,574,512
10,1,1,0,0,575,513
11,1,1,0,0,575,512
12,1,1,0,0,575,513
13,1,1,0,0,573,510
14,1,1,0,0,570,509
15,1,1,0,0,568,510
0,1,1,0,0,564,511
1,1,1,0,0,559,510
2,1,1,0,0,554,510
3,1,1,0,0,550,509
4,1,1,0,0,545,509
5,1,1,0,0,540,512
6,1,1,0,0,537,514
7,1,1,0,0,536,510
8,1,1,0,0,537,512
9,1,1,0,0,537,512
10,1,1,0,0,527,511
11,1,1,0,0,511,510
12,1,1,0,0,486,510
13,1,1,0,0,453,510
14,1,1,0,0,414,511
15,1,1,0,0,376,511
0,1,1,0,0,344,512
1,1,1,0,0,324,510
2,1,1,0,0,311,512
3,1,1,0,0,303,510
4,1,1,0,0,296,511
5,1,1,0,0,287,512
6,1,1,0,0,275,510
7,1,1,0,0,267,511
8,1,1,0,0,265,513
9,1,1,0,0,270,509
10,1,1,0,0,279,513
11,1,1,0,0,289,510
12,1,1,0,0,302,510
13,1,1,0,0,317,510
14,1,1,0,0,335,511
15,1,1,0,0,353,510
0,1,1,0,0,373,510
1,1,1,0,0,392,508
2,1,1,0,0,412,510
3,1,1,0,0,430,510
4,1,1,0,0,448,508
5,1,1,0,0,465,512
6,1,1,0,0,480,509
7,1,1,0,0,493,510
8,1,1,0,0,504,508
9,1,1,0,0,513,512
10,1,1,0,0,521,509
11,1,1,0,0,527,508
12,1,1,0,0,530,510
13,1,1,0,0,534,510
14,1,1,0,0,537,510
15,1,1,0,0,540,509
0,1,1,0,0,541,510
1,1,1,0,0,543,509
2,1,1,0,0,544,508
3,1,1,0,0,546,512
4,1,1,0,0,546,510
5,1,1,0,0,547,508
6,1,1,0,0,547,509
7,1,1,0,0,549,511
8,1,1,0,0,550,513
9,1,1,0,0,551,510
10,1,1,0,0,553,508
11,1,1,0,0,554,510
12,1,1,0,0,555,509
13,1,1,0,0,556,509
14,1,1,0,0,556,509
15,1,1,0,0,557,507
0,1,1,0,0,557,509
1,1,1,0,0,558,510
2,1,1,0,0,559,510
3,1,1,0,0,560,510
4,1,1,0,0,561,508
5,1,1,0,0,562,508
6,1,1,0,0,562,512
7,1,1,0,0,563,507
8,1,1,0,0,563,511
9,1,1,0,0,563,506
10,1,1,0,0,564,508
11,1,1,0,0,564,509
12,1,1,0,0,565,508
13,1,1,0,0,565,508
14,1,1,0,0,566,507
15,1,1,0,0,566,508
0,1,1,0,0,565,508
1,1,1,0,0,564,508
2,1,1,0,0,564,508
3,1,1,0,0,564,510
4,1,1,0,0,565,509
5,1,1,0,0,565,509
6,1,1,0,0,565,507
7,1,1,0,0,566,510
8,1,1,0,0,566,507
9,1,1,0,0,567,508
10,1,1,0,0,568,512
11,1,1,0,0,568,506
12,1,1,0,0,568,508
13,1,1,0,0,568,507
14,1,1,0,0,567,508
15,1,1,0,0,566,508
0,1,1,0,0,564,508
1,1,1,0,0,562,508
2,1,1,0,0,560,510
3,1,1,0,0,559,508
4,1,1,0,0,558,508
5,1,1,0,0,558,509
6,1,1,0,0,557,508
7,1,1,0,0,557,508
8,1,1,0,0,556,509
9,1,1,0,0,555,507
10,1,1,0,0,555,512
11,1,1,0,0,555,508
12,1,1,0,0,555,507
13,1,1,0,0,556,509
14,1,1,0,0,557,510
15,1,1,0,0,557,509
0,1,1,0,0,558,508
1,1,1,0,0,558,510
2,1,1,0,0,558,509
3,1,1,0,0,558,507
4,1,1,0,0,558,512
5,1,1,0,0,558,509
6,1,1,0,0,558,513
7,1,1,0,0,559,510
8,1,1,0,0,559,507
9,1,1,0,0,559,510
10,1,1,0,0,559,509
11,1,1,0,0,559,508
12,1,1,0,0,559,509
13,1,1,0,0,560,510
14,1,1,0,0,561,510
15,1,1,0,0,562,510
0,1,1,0,0,563,508
1,1,1,0,0,563,509
2,1,1,0,0,564,510
3,1,1,0,0,564,510
4,1,1,0,0,564,509
5,1,1,0,0,565,508
6,1,1,0,0,566,508
7,1,1,0,0,566,512
8,1,1,0,0,566,507
9,1,1,0,0,566,512
10,1,1,0,0,566,508
11,1,1,0,0,567,509
12,1,1,0,0,566,510
13,1,1,0,0,566,510
14,1,1,0,0,566,509
15,1,1,0,0,566,508
0,1,1,0,0,565,509
1,1,1,0,0,565,510
2,1,1,0,0,566,508
3,1,1,0,0,566,511
4,1,1,0,0,566,508
5,1,1,0,0,566,510
6,1,1,0,0,568,508
7,1,1,0,0,568,511
8,1,1,0,0,569,510
9,1,1,0,0,570,513
10,1,1,0,0,570,511
11,1,1,0,0,570,508
12,1,1,0,0,570,511
13,1,1,0,0,570,510
14,1,1,0,0,570,509
15,1,1,0,0,569,510
0,1,1,0,0,568,511
1,1,1,0,0,568,508
2,1,1,0,0,567,512
3,1,1,0,0,566,509
4,1,1,0,0,566,510
5,1,1,0,0,566,509
6,1,1,0,0,566,512
7,1,1,0,0,566,509
8,1,1,0,0,568,509
9,1,1,0,0,568,511
10,1,1,0,0,569,510
11,1,1,0,0,570,509
12,1,1,0,0,569,508
13,1,1,0,0,570,510
14,1,1,0,0,571,509
15,1,1,0,0,572,510
0,1,1,0,0,572,510
1,1,1,0,0,573,509
2,1,1,0,0,574,510
3,1,1,0,0,574,508
4,1,1,0,0,573,508
5,1,1,0,0,572,512
6,1,1,0,0,572,508
7,1,1,0,0,572,511
8,1,1,0,0,572,510
9,1,1,0,0,571,507
10,1,1,0,0,572,509
11,1,1,0,0,571,509
12,1,1,0,0,571,508
13,1,1,0,0,570,508
14,1,1,0,0,569,508
15,1,1,0,0,569,508
0,1,1,0,0,569,508
1,1,1,0,0,568,509
2,1,1,0,0,569,508
3,1,1,0,0,571,509
4,1,1,0,0,573,509
5,1,1,0,0,574,509
6,1,1,0,0,576,510
7,1,1,0,0,577,509
8,1,1,0,0,578,507
9,1,1,0,0,578,511
10,1,1,0,0,579,508
11,1,1,0,0,578,510
12,1,1,0,0,577,508
13,1,1,0,0,575,509
14,1,1,0,0,574,507
15,1,1,0,0,573,509
0,1,1,0,0,572,508
1,1,1,0,0,569,509
2,1,1,0,0,568,508
3,1,1,0,0,566,511
4,1,1,0,0,564,508
5,1,1,0,0,563,507
6,1,1,0,0,562,510
7,1,1,0,0,561,509
8,1,1,0,0,560,509
9,1,1,0,0,559,508
10,1,1,0,0,559,507
11,1,1,0,0,557,508
12,1,1,0,0,557,509
13,1,1,0,0,556,509
14,1,1,0,0,556,509
15,1,1,0,0,556,510
0,1,1,0,0,556,508
1,1,1,0,0,556,510
2,1,1,0,0,556,507
3,1,1,0,0,555,511
4,1,1,0,0,554,508
5,1,1,0,0,553,508
6,1,1,0,0,552,511
7,1,1,0,0,551,508
8,1,1,0,0,549,512
9,1,1,0,0,548,508
10,1,1,0,0,546,510
11,1,1,0,0,543,510
12,1,1,0,0,541,509
13,1,1,0,0,539,508
14,1,1,0,0,537,511
15,1,1,0,0,534,509
0,1,1,0,0,532,510
1,1,1,0,0,529,510
2,1,1,0,0,527,510
3,1,1,0,0,524,511
4,1,1,0,0,520,509
5,1,1,0,0,517,510
6,1,1,0,0,514,510
7,1,1,0,0,512,509
8,1,1,0,0,509,509
9,1,1,0,0,507,510
10,1,1,0,0,504,510
11,1,1,0,0,501,508
12,1,1,0,0,498,508
13,1,1,0,0,496,509
14,1,1,0,0,494,508
15,1,1,0,0,492,508
0,1,1,0,0,491,510
1,1,1,0,0,488,509
2,1,1,0,0,487,510
3,1,1,0,0,485,509
4,1,1,0,0,483,510
5,1,1,0,0,482,510
6,1,1,0,0,480,509
7,1,1,0,0,480,507
8,1,1,0,0,478,508
9,1,1,0,0,477,511
10,1,1,0,0,476,509
11,1,1,0,0,476,508
12,1,1,0,0,475,509
13,1,1,0,0,475,508
14,1,1,0,0,474,509
15,1,1,0,0,473,510
0,1,1,0,0,472,509
1,1,1,0,0,472,510
2,1,1,0,0,472,509
3,1,1,0,0,472,510
4,1,1,0,0,472,510
5,1,1,0,0,471,510
6,1,1,0,0,471,510
7,1,1,0,0,471,511
8,1,1,0,0,472,510
9,1,1,0,0,472,509
10,1,1,0,0,472,508
11,1,1,0,0,471,508
12,1,1,0,0,471,507
13,1,1,0,0,470,508
14,1,1,0,0,470,508
15,1,1,0,0,471,508
0,1,1,0,0,471,507
1,1,1,0,0,472,507
2,1,1,0,0,472,509
3,1,1,0,0,472,510
4,1,1,0,0,472,510
5,1,1,0,0,471,511
6,1,1,0,0,471,510
7,1,1,0,0,470,510
8,1,1,0,0,470,508
9,1,1,0,0,470,512
10,1,1,0,0,470,508
11,1,1,0,0,470,509
12,1,1,0,0,471,511
13,1,1,0,0,472,508
14,1,1,0,0,473,513
15,1,1,0,0,475,510
0,1,1,0,0,479,510
1,1,1,0,0,483,512
2,1,1,0,0,487,513
3,1,1,0,0,491,511
4,1,1,0,0,493,510
5,1,1,0,0,493,511
6,1,1,0,0,493,513
7,1,1,0,0,492,511
8,1,1,0,0,488,515
9,1,1,0,0,484,510
10,1,1,0,0,480,511
11,1,1,0,0,477,515
12,1,1,0,0,473,510
13,1,1,0,0,470,514
14,1,1,0,0,466,511
15,1,1,0,0,463,513
0,1,1,0,0,462,511
1,1,1,0,0,461,514
2,1,1,0,0,460,512
3,1,1,0,0,460,511
4,1,1,0,0,461,512
5,1,1,0,0,462,513
6,1,1,0,0,464,513
7,1,1,0,0,467,512
8,1,1,0,0,470,514
9,1,1,0,0,473,512
10,1,1,0,0,475,512
11,1,1,0,0,477,515
12,1,1,0,0,479,511
13,1,1,0,0,480,511
14,1,1,0,0,482,512
15,1,1,0,0,483,513
0,1,1,0,0,483,513
1,1,1,0,0,483,512
2,1,1,0,0,483,514
3,1,1,0,0,483,512
4,1,1,0,0,484,511
5,1,1,0,0,484,515
6,1,1,0,0,485,513
7,1,1,0,0,487,511
8,1,1,0,0,488,514
9,1,1,0,0,491,513
10,1,1,0,0,492,516
11,1,1,0,0,493,513
12,1,1,0,0,496,511
13,1,1,0,0,501,513
14,1,1,0,0,507,513
15,1,1,0,0,514,513
0,1,1,0,0,519,513
1,1,1,0,0,521,511
2,1,1,0,0,523,511
3,1,1,0,0,526,515
4,1,1,0,0,528,516
5,1,1,0,0,529,513
6,1,1,0,0,529,516
7,1,1,0,0,528,513
8,1,1,0,0,524,512
9,1,1,0,0,519,512
10,1,1,0,0,514,511
11,1,1,0,0,508,510
12,1,1,0,0,501,512
13,1,1,0,0,495,512
14,1,1,0,0,488,512
15,1,1,0,0,482,511
0,1,1,0,0,479,512
1,1,1,0,0,477,511
2,1,1,0,0,476,512
3,1,1,0,0,476,512
4,1,1,0,0,476,511
5,1,1,0,0,476,511
6,1,1,0,0,476,512
7,1,1,0,0,476,509
8,1,1,0,0,476,513
9,1,1,0,0,475,509
10,1,1,0,0,475,509
11,1,1,0,0,473,510
12,1,1,0,0,471,510
13,1,1,0,0,471,510
14,1,1,0,0,471,509
15,1,1,0,0,471,508
0,1,1,0,0,472,510
1,1,1,0,0,474,510
2,1,1,0,0,476,510
3,1,1,0,0,479,510
4,1,1,0,0,482,511
5,1,1,0,0,484,509
6,1,1,0,0,486,510
7,1,1,0,0,487,510
8,1,1,0,0,489,510
9,1,1,0,0,491,510
10,1,1,0,0,491,511
11,1,1,0,0,491,511
12,1,1,0,0,490,508
13,1,1,0,0,491,508
14,1,1,0,0,492,510
15,1,1,0,0,493,508
0,1,1,0,0,494,509
1,1,1,0,0,494,509
2,1,1,0,0,495,508
3,1,1,0,0,496,507
4,1,1,0,0,496,508
5,1,1,0,0,497,510
