0,1,2,3,4,5,6
10,1,1,0,0,487,0
11,1,1,0,0,487,0
12,1,1,0,0,486,0
13,1,1,0,0,486,0
14,1,1,0,0,486,0
15,1,1,0,0,486,0
0,1,1,0,0,486,0
1,1,1,0,0,486,0
2,1,1,0,0,487,0
3,1,1,0,0,487,0
4,1,1,0,0,487,0
5,1,1,0,0,487,0
6,1,1,0,0,487,0
7,1,1,0,0,488,0
8,1,1,0,0,488,0
9,1,1,0,0,487,0
10,1,1,0,0,486,0
11,1,1,0,0,485,0
12,1,1,0,0,484,0
13,1,1,0,0,483,0
14,1,1,0,0,481,0
15,1,1,0,0,480,0
0,1,1,0,0,479,0
1,1,1,0,0,478,0
2,1,1,0,0,479,0
3,1,1,0,0,479,0
4,1,1,0,0,479,0
5,1,1,0,0,480,0
6,1,1,0,0,480,0
7,1,1,0,0,481,0
8,1,1,0,0,481,0
9,1,1,0,0,482,0
10,1,1,0,0,482,0
11,1,1,0,0,483,0
12,1,1,0,0,483,0
13,1,1,0,0,483,0
14,1,1,0,0,482,0
15,1,1,0,0,481,0
0,1,1,0,0,481,0
1,1,1,0,0,480,0
2,1,1,0,0,478,0
3,1,1,0,0,478,0
4,1,1,0,0,477,0
5,1,1,0,0,477,0
6,1,1,0,0,478,0
7,1,1,0,0,478,0
8,1,1,0,0,479,0
9,1,1,0,0,481,0
10,1,1,0,0,483,0
11,1,1,0,0,484,0
12,1,1,0,0,485,0
13,1,1,0,0,486,0
14,1,1,0,0,486,0
15,1,1,0,0,488,0
0,1,1,0,0,490,0
1,1,1,0,0,491,0
2,1,1,0,0,492,0
3,1,1,0,0,492,0
4,1,1,0,0,492,0
5,1,1,0,0,492,0
6,1,1,0,0,492,0
7,1,1,0,0,493,0
8,1,1,0,0,494,0
9,1,1,0,0,496,0
10,1,1,0,0,497,0
11,1,1,0,0,499,0
12,1,1,0,0,500,0
13,1,1,0,0,502,0
14,1,1,0,0,505,0
15,1,1,0,0,507,0
0,1,1,0,0,509,0
1,1,1,0,0,511,0
2,1,1,0,0,512,0
3,1,1,0,0,515,0
4,1,1,0,0,516,0
5,1,1,0,0,516,0
6,1,1,0,0,516,0
7,1,1,0,0,518,0
8,1,1,0,0,519,0
9,1,1,0,0,519,0
10,1,1,0,0,521,0
11,1,1,0,0,522,0
12,1,1,0,0,523,0
13,1,1,0,0,525,0
14,1,1,0,0,527,0
15,1,1,0,0,528,0
0,1,1,0,0,530,0
1,1,1,0,0,532,0
2,1,1,0,0,534,0
3,1,1,0,0,536,0
4,1,1,0,0,538,0
5,1,1,0,0,540,0
6,1,1,0,0,541,0
7,1,1,0,0,542,0
8,1,1,0,0,543,0
9,1,1,0,0,544,0
10,1,1,0,0,544,0
11,1,1,0,0,544,0
12,1,1,0,0,544,0
13,1,1,0,0,544,0
14,1,1,0,0,543,0
15,1,1,0,0,543,0
0,1,1,0,0,543,0
1,1,1,0,0,543,0
2,1,1,0,0,543,0
3,1,1,0,0,543,0
4,1,1,0,0,544,0
5,1,1,0,0,546,0
6,1,1,0,0,547,0
7,1,1,0,0,548,0
8,1,1,0,0,550,0
9,1,1,0,0,551,0
10,1,1,0,0,551,0
11,1,1,0,0,552,0
12,1,1,0,0,552,0
13,1,1,0,0,552,0
14,1,1,0,0,552,0
15,1,1,0,0,552,0
0,1,1,0,0,551,0
1,1,1,0,0,550,0
2,1,1,0,0,549,0
3,1,1,0,0,549,0
4,1,1,0,0,548,0
5,1,1,0,0,548,0
6,1,1,0,0,548,0
7,1,1,0,0,548,0
8,1,1,0,0,548,0
9,1,1,0,0,549,0
10,1,1,0,0,550,0
11,1,1,0,0,551,0
12,1,1,0,0,552,0
13,1,1,0,0,552,0
14,1,1,0,0,552,0
15,1,1,0,0,553,0
0,1,1,0,0,552,0
1,1,1,0,0,552,0
2,1,1,0,0,551,0
3,1,1,0,0,550,0
4,1,1,0,0,550,0
5,1,1,0,0,548,0
6,1,1,0,0,547,0
7,1,1,0,0,546,0
8,1,1,0,0,545,0
9,1,1,0,0,545,0
10,1,1,0,0,544,0
11,1,1,0,0,543,0
12,1,1,0,0,544,0
13,1,1,0,0,544,0
14,1,1,0,0,546,0
15,1,1,0,0,546,0
0,1,1,0,0,544,0
1,1,1,0,0,544,0
2,1,1,0,0,543,0
3,1,1,0,0,543,0
4,1,1,0,0,543,0
5,1,1,0,0,542,0
6,1,1,0,0,540,0
7,1,1,0,0,538,0
8,1,1,0,0,537,0
9,1,1,0,0,534,0
10,1,1,0,0,533,0
11,1,1,0,0,532,0
12,1,1,0,0,532,0
13,1,1,0,0,533,0
14,1,1,0,0,533,0
15,1,1,0,0,533,0
0,1,1,0,0,533,0
1,1,1,0,0,534,0
2,1,1,0,0,535,0
3,1,1,0,0,536,0
4,1,1,0,0,537,0
5,1,1,0,0,539,0
6,1,1,0,0,539,0
7,1,1,0,0,539,0
8,1,1,0,0,539,0
9,1,1,0,0,539,0
10,1,1,0,0,537,0
11,1,1,0,0,537,0
12,1,1,0,0,537,0
13,1,1,0,0,535,0
14,1,1,0,0,533,0
15,1,1,0,0,533,0
0,1,1,0,0,532,0
1,1,1,0,0,533,0
2,1,1,0,0,533,0
3,1,1,0,0,533,0
4,1,1,0,0,533,0
5,1,1,0,0,534,0
6,1,1,0,0,535,0
7,1,1,0,0,536,0
8,1,1,0,0,537,0
9,1,1,0,0,536,0
10,1,1,0,0,536,0
11,1,1,0,0,536,0
12,1,1,0,0,536,0
13,1,1,0,0,534,0
14,1,1,0,0,532,0
15,1,1,0,0,531,0
0,1,1,0,0,528,0
1,1,1,0,0,527,0
2,1,1,0,0,527,0
3,1,1,0,0,526,0
4,1,1,0,0,525,0
5,1,1,0,0,524,0
6,1,1,0,0,523,0
7,1,1,0,0,522,0
8,1,1,0,0,522,0
9,1,1,0,0,523,0
10,1,1,0,0,523,0
11,1,1,0,0,523,0
12,1,1,0,0,522,0
13,1,1,0,0,522,0
14,1,1,0,0,523,0
15,1,1,0,0,522,0
0,1,1,0,0,522,0
1,1,1,0,0,521,0
2,1,1,0,0,520,0
3,1,1,0,0,520,0
4,1,1,0,0,519,0
5,1,1,0,0,518,0
6,1,1,0,0,517,0
7,1,1,0,0,517,0
8,1,1,0,0,516,0
9,1,1,0,0,516,0
10,1,1,0,0,516,0
11,1,1,0,0,515,0
12,1,1,0,0,516,0
13,1,1,0,0,516,0
14,1,1,0,0,517,0
15,1,1,0,0,518,0
0,1,1,0,0,519,0
1,1,1,0,0,519,0
2,1,1,0,0,519,0
3,1,1,0,0,519,0
4,1,1,0,0,518,0
5,1,1,0,0,517,0
6,1,1,0,0,515,0
7,1,1,0,0,515,0
8,1,1,0,0,514,0
9,1,1,0,0,513,0
10,1,1,0,0,512,0
11,1,1,0,0,512,0
12,1,1,0,0,512,0
13,1,1,0,0,512,0
14,1,1,0,0,511,0
15,1,1,0,0,511,0
0,1,1,0,0,511,0
1,1,1,0,0,512,0
2,1,1,0,0,513,0
3,1,1,0,0,514,0
4,1,1,0,0,516,0
5,1,1,0,0,517,0
6,1,1,0,0,517,0
7,1,1,0,0,518,0
8,1,1,0,0,518,0
9,1,1,0,0,518,0
10,1,1,0,0,517,0
11,1,1,0,0,516,0
12,1,1,0,0,515,0
13,1,1,0,0,513,0
14,1,1,0,0,512,0
15,1,1,0,0,512,0
0,1,1,0,0,512,0
1,1,1,0,0,511,0
2,1,1,0,0,511,0
3,1,1,0,0,511,0
4,1,1,0,0,512,0
5,1,1,0,0,513,0
6,1,1,0,0,514,0
7,1,1,0,0,515,0
8,1,1,0,0,517,0
9,1,1,0,0,516,0
10,1,1,0,0,516,0
11,1,1,0,0,516,0
12,1,1,0,0,516,0
13,1,1,0,0,516,0
14,1,1,0,0,515,0
15,1,1,0,0,515,0
0,1,1,0,0,514,0
1,1,1,0,0,513,0
2,1,1,0,0,513,0
3,1,1,0,0,512,0
4,1,1,0,0,512,0
5,1,1,0,0,512,0
6,1,1,0,0,512,0
7,1,1,0,0,512,0
8,1,1,0,0,513,0
9,1,1,0,0,515,0
10,1,1,0,0,517,0
11,1,1,0,0,518,0
12,1,1,0,0,518,0
13,1,1,0,0,519,0
14,1,1,0,0,519,0
15,1,1,0,0,519,0
0,1,1,0,0,519,0
1,1,1,0,0,518,0
2,1,1,0,0,517,0
3,1,1,0,0,517,0
4,1,1,0,0,516,0
5,1,1,0,0,515,0
6,1,1,0,0,514,0
7,1,1,0,0,513,0
8,1,1,0,0,512,0
9,1,1,0,0,512,0
10,1,1,0,0,512,0
11,1,1,0,0,513,0
12,1,1,0,0,512,0
13,1,1,0,0,513,0
14,1,1,0,0,514,0
15,1,1,0,0,515,0
0,1,1,0,0,515,0
1,1,1,0,0,515,0
2,1,1,0,0,515,0
3,1,1,0,0,516,0
4,1,1,0,0,516,0
5,1,1,0,0,514,0
6,1,1,0,0,513,0
7,1,1,0,0,513,0
8,1,1,0,0,512,0
9,1,1,0,0,511,0
10,1,1,0,0,509,0
11,1,1,0,0,509,0
12,1,1,0,0,508,0
13,1,1,0,0,508,0
14,1,1,0,0,509,0
15,1,1,0,0,509,0
0,1,1,0,0,510,0
1,1,1,0,0,511,0
2,1,1,0,0,512,0
3,1,1,0,0,512,0
4,1,1,0,0,513,0
5,1,1,0,0,513,0
6,1,1,0,0,512,0
7,1,1,0,0,513,0
8,1,1,0,0,513,0
9,1,1,0,0,512,0
10,1,1,0,0,511,0
11,1,1,0,0,510,0
12,1,1,0,0,510,0
13,1,1,0,0,509,0
14,1,1,0,0,508,0
15,1,1,0,0,508,0
0,1,1,0,0,507,0
1,1,1,0,0,507,0
2,1,1,0,0,508,0
3,1,1,0,0,507,0
4,1,1,0,0,507,0
5,1,1,0,0,508,0
6,1,1,0,0,510,0
7,1,1,0,0,510,0
8,1,1,0,0,511,0
9,1,1,0,0,511,0
10,1,1,0,0,512,0
11,1,1,0,0,513,0
12,1,1,0,0,514,0
13,1,1,0,0,513,0
14,1,1,0,0,512,0
15,1,1,0,0,512,0
0,1,1,0,0,512,0
1,1,1,0,0,511,0
2,1,1,0,0,512,0
3,1,1,0,0,512,0
4,1,1,0,0,512,0
5,1,1,0,0,511,0
6,1,1,0,0,512,0
7,1,1,0,0,512,0
8,1,1,0,0,512,0
9,1,1,0,0,513,0
10,1,1,0,0,514,0
11,1,1,0,0,515,0
12,1,1,0,0,515,0
13,1,1,0,0,516,0
14,1,1,0,0,515,0
15,1,1,0,0,516,0
0,1,1,0,0,516,0
1,1,1,0,0,516,0
2,1,1,0,0,515,0
3,1,1,0,0,514,0
4,1,1,0,0,513,0
5,1,1,0,0,512,0
6,1,1,0,0,512,0
7,1,1,0,0,512,0
8,1,1,0,0,511,0
9,1,1,0,0,510,0
10,1,1,0,0,511,0
11,1,1,0,0,511,0
12,1,1,0,0,511,0
13,1,1,0,0,511,0
14,1,1,0,0,512,0
15,1,1,0,0,513,0
0,1,1,0,0,514,0
1,1,1,0,0,515,0
2,1,1,0,0,515,0
3,1,1,0,0,515,0
4,1,1,0,0,515,0
5,1,1,0,0,516,0
6,1,1,0,0,515,0
7,1,1,0,0,514,0
8,1,1,0,0,514,0
9,1,1,0,0,512,0
10,1,1,0,0,511,0
11,1,1,0,0,511,0
12,1,1,0,0,511,0
13,1,1,0,0,511,0
14,1,1,0,0,511,0
15,1,1,0,0,511,0
0,1,1,0,0,511,0
1,1,1,0,0,512,0
2,1,1,0,0,513,0
3,1,1,0,0,515,0
4,1,1,0,0,515,0
5,1,1,0,0,515,0
6,1,1,0,0,515,0
7,1,1,0,0,515,0
8,1,1,0,0,515,0
9,1,1,0,0,514,0
10,1,1,0,0,513,0
11,1,1,0,0,513,0
12,1,1,0,0,512,0
13,1,1,0,0,511,0
14,1,1,0,0,510,0
15,1,1,0,0,509,0
0,1,1,0,0,509,0
1,1,1,0,0,509,0
2,1,1,0,0,509,0
3,1,1,0,0,509,0
4,1,1,0,0,510,0
5,1,1,0,0,511,0
6,1,1,0,0,512,0
7,1,1,0,0,513,0
8,1,1,0,0,514,0
9,1,1,0,0,515,0
10,1,1,0,0,515,0
11,1,1,0,0,515,0
12,1,1,0,0,515,0
13,1,1,0,0,515,0
14,1,1,0,0,515,0
15,1,1,0,0,514,0
0,1,1,0,0,513,0
1,1,1,0,0,512,0
2,1,1,0,0,511,0
3,1,1,0,0,512,0
4,1,1,0,0,512,0
5,1,1,0,0,513,0
6,1,1,0,0,513,0
7,1,1,0,0,513,0
8,1,1,0,0,513,0
9,1,1,0,0,514,0
10,1,1,0,0,516,0
11,1,1,0,0,517,0
12,1,1,0,0,518,0
13,1,1,0,0,519,0
14,1,1,0,0,518,0
15,1,1,0,0,516,0
0,1,1,0,0,516,0
1,1,1,0,0,515,0
2,1,1,0,0,513,0
3,1,1,0,0,512,0
4,1,1,0,0,510,0
5,1,1,0,0,508,0
6,1,1,0,0,507,0
7,1,1,0,0,506,0
8,1,1,0,0,504,0
9,1,1,0,0,503,0
10,1,1,0,0,503,0
11,1,1,0,0,504,0
12,1,1,0,0,504,0
13,1,1,0,0,505,0
14,1,1,0,0,507,0
15,1,1,0,0,508,0
0,1,1,0,0,509,0
1,1,1,0,0,510,0
2,1,1,0,0,509,0
3,1,1,0,0,510,0
4,1,1,0,0,510,0
5,1,1,0,0,510,0
6,1,1,0,0,509,0
7,1,1,0,0,508,0
8,1,1,0,0,508,0
9,1,1,0,0,507,0
10,1,1,0,0,505,0
11,1,1,0,0,504,0
12,1,1,0,0,503,0
13,1,1,0,0,502,0
14,1,1,0,0,502,0
15,1,1,0,0,502,0
0,1,1,0,0,503,0
1,1,1,0,0,504,0
2,1,1,0,0,505,0
3,1,1,0,0,505,0
4,1,1,0,0,507,0
5,1,1,0,0,508,0
6,1,1,0,0,507,0
7,1,1,0,0,508,0
8,1,1,0,0,509,0
9,1,1,0,0,509,0
10,1,1,0,0,509,0
11,1,1,0,0,508,0
12,1,1,0,0,507,0
13,1,1,0,0,506,0
14,1,1,0,0,507,0
15,1,1,0,0,507,0
0,1,1,0,0,508,0
1,1,1,0,0,508,0
2,1,1,0,0,508,0
3,1,1,0,0,510,0
4,1,1,0,0,511,0
5,1,1,0,0,512,0
6,1,1,0,0,513,0
7,1,1,0,0,514,0
8,1,1,0,0,515,0
9,1,1,0,0,515,0
10,1,1,0,0,515,0
11,1,1,0,0,515,0
12,1,1,0,0,515,0
13,1,1,0,0,516,0
14,1,1,0,0,515,0
15,1,1,0,0,515,0
0,1,1,0,0,515,0
1,1,1,0,0,513,0
2,1,1,0,0,513,0
3,1,1,0,0,512,0
4,1,1,0,0,512,0
5,1,1,0,0,511,0
6,1,1,0,0,511,0
7,1,1,0,0,512,0
8,1,1,0,0,512,0
9,1,1,0,0,513,0
10,1,1,0,0,515,0
11,1,1,0,0,516,0
12,1,1,0,0,518,0
13,1,1,0,0,518,0
14,1,1,0,0,518,0
15,1,1,0,0,519,0
0,1,1,0,0,519,0
1,1,1,0,0,519,0
2,1,1,0,0,518,0
3,1,1,0,0,516,0
4,1,1,0,0,516,0
5,1,1,0,0,514,0
6,1,1,0,0,514,0
7,1,1,0,0,513,0
8,1,1,0,0,513,0
9,1,1,0,0,512,0
10,1,1,0,0,512,0
11,1,1,0,0,512,0
12,1,1,0,0,512,0
13,1,1,0,0,513,0
14,1,1,0,0,514,0
15,1,1,0,0,516,0
0,1,1,0,0,516,0
1,1,1,0,0,517,0
2,1,1,0,0,517,0
3,1,1,0,0,517,0
4,1,1,0,0,517,0
5,1,1,0,0,517,0
6,1,1,0,0,516,0
7,1,1,0,0,516,0
8,1,1,0,0,515,0
9,1,1,0,0,514,0
10,1,1,0,0,514,0
11,1,1,0,0,513,0
12,1,1,0,0,512,0
13,1,1,0,0,512,0
14,1,1,0,0,512,0
15,1,1,0,0,513,0
0,1,1,0,0,513,0
1,1,1,0,0,514,0
2,1,1,0,0,515,0
3,1,1,0,0,515,0
4,1,1,0,0,516,0
5,1,1,0,0,516,0
6,1,1,0,0,515,0
7,1,1,0,0,517,0
8,1,1,0,0,517,0
9,1,1,0,0,516,0
10,1,1,0,0,515,0
11,1,1,0,0,514,0
12,1,1,0,0,513,0
13,1,1,0,0,511,0
14,1,1,0,0,510,0
15,1,1,0,0,510,0
0,1,1,0,0,508,0
1,1,1,0,0,508,0
2,1,1,0,0,508,0
3,1,1,0,0,507,0
4,1,1,0,0,507,0
5,1,1,0,0,508,0
6,1,1,0,0,507,0
7,1,1,0,0,505,0
8,1,1,0,0,503,0
9,1,1,0,0,500,0
10,1,1,0,0,495,0
11,1,1,0,0,491,0
12,1,1,0,0,484,0
13,1,1,0,0,478,0
14,1,1,0,0,471,0
15,1,1,0,0,465,0
0,1,1,0,0,460,0
1,1,1,0,0,455,0
2,1,1,0,0,452,0
3,1,1,0,0,451,0
4,1,1,0,0,449,0
5,1,1,0,0,450,0
6,1,1,0,0,449,0
7,1,1,0,0,448,0
8,1,1,0,0,447,0
9,1,1,0,0,447,0
10,1,1,0,0,448,0
11,1,1,0,0,449,0
12,1,1,0,0,451,0
13,1,1,0,0,454,0
14,1,1,0,0,457,0
15,1,1,0,0,465,0
0,1,1,0,0,475,0
1,1,1,0,0,483,0
2,1,1,0,0,490,0
3,1,1,0,0,498,0
4,1,1,0,0,505,0
5,1,1,0,0,512,0
6,1,1,0,0,519,0
7,1,1,0,0,529,0
8,1,1,0,0,539,0
9,1,1,0,0,552,0
10,1,1,0,0,567,0
11,1,1,0,0,584,0
12,1,1,0,0,604,0
13,1,1,0,0,627,0
14,1,1,0,0,652,0
15,1,1,0,0,673,0
0,1,1,0,0,692,0
1,1,1,0,0,706,0
2,1,1,0,0,714,0
3,1,1,0,0,718,0
4,1,1,0,0,718,0
5,1,1,0,0,719,0
6,1,1,0,0,721,0
7,1,1,0,0,723,0
8,1,1,0,0,723,0
9,1,1,0,0,719,0
10,1,1,0,0,712,0
11,1,1,0,0,702,0
12,1,1,0,0,691,0
13,1,1,0,0,678,0
14,1,1,0,0,665,0
15,1,1,0,0,651,0
0,1,1,0,0,636,0
1,1,1,0,0,621,0
2,1,1,0,0,606,0
3,1,1,0,0,590,0
4,1,1,0,0,574,0
5,1,1,0,0,559,0
