0,1,2,3,4,5,6
2,1,1,0,0,503,519
3,1,1,0,0,504,513
4,1,1,0,0,504,519
5,1,1,0,0,507,517
6,1,1,0,0,509,515
7,1,1,0,0,511,519
8,1,1,0,0,512,513
9,1,1,0,0,512,514
10,1,1,0,0,512,518
11,1,1,0,0,512,515
12,1,1,0,0,512,514
13,1,1,0,0,512,512
14,1,1,0,0,512,514
15,1,1,0,0,511,515
0,1,1,0,0,512,515
1,1,1,0,0,512,514
2,1,1,0,0,513,511
3,1,1,0,0,512,513
4,1,1,0,0,512,515
5,1,1,0,0,511,515
6,1,1,0,0,510,514
7,1,1,0,0,510,511
8,1,1,0,0,512,514
9,1,1,0,0,515,513
10,1,1,0,0,518,512
11,1,1,0,0,520,511
12,1,1,0,0,521,509
13,1,1,0,0,520,511
14,1,1,0,0,518,512
15,1,1,0,0,515,513
0,1,1,0,0,512,511
1,1,1,0,0,509,509
2,1,1,0,0,508,511
3,1,1,0,0,507,512
4,1,1,0,0,505,511
5,1,1,0,0,504,511
6,1,1,0,0,503,513
7,1,1,0,0,503,510
8,1,1,0,0,504,511
9,1,1,0,0,505,511
10,1,1,0,0,505,508
11,1,1,0,0,506,505
12,1,1,0,0,507,508
13,1,1,0,0,508,508
14,1,1,0,0,509,509
15,1,1,0,0,511,507
0,1,1,0,0,512,509
1,1,1,0,0,511,508
2,1,1,0,0,511,508
3,1,1,0,0,511,509
4,1,1,0,0,512,507
5,1,1,0,0,511,508
6,1,1,0,0,509,507
7,1,1,0,0,507,507
8,1,1,0,0,505,510
9,1,1,0,0,504,506
10,1,1,0,0,504,504
11,1,1,0,0,504,505
12,1,1,0,0,503,506
13,1,1,0,0,504,507
14,1,1,0,0,504,504
15,1,1,0,0,505,503
0,1,1,0,0,506,504
1,1,1,0,0,507,506
2,1,1,0,0,508,507
3,1,1,0,0,511,506
4,1,1,0,0,512,506
5,1,1,0,0,514,505
6,1,1,0,0,516,507
7,1,1,0,0,518,504
8,1,1,0,0,517,508
9,1,1,0,0,516,503
10,1,1,0,0,514,509
11,1,1,0,0,513,508
12,1,1,0,0,511,504
13,1,1,0,0,509,504
14,1,1,0,0,507,502
15,1,1,0,0,506,504
0,1,1,0,0,506,506
1,1,1,0,0,507,506
2,1,1,0,0,508,505
3,1,1,0,0,510,502
4,1,1,0,0,512,504
5,1,1,0,0,512,507
6,1,1,0,0,513,504
7,1,1,0,0,513,507
8,1,1,0,0,514,503
9,1,1,0,0,515,505
10,1,1,0,0,517,506
11,1,1,0,0,518,505
12,1,1,0,0,518,503
13,1,1,0,0,518,502
14,1,1,0,0,519,504
15,1,1,0,0,519,505
0,1,1,0,0,518,505
1,1,1,0,0,517,503
2,1,1,0,0,515,505
3,1,1,0,0,515,504
4,1,1,0,0,515,505
5,1,1,0,0,514,505
6,1,1,0,0,512,504
7,1,1,0,0,512,504
8,1,1,0,0,514,504
9,1,1,0,0,516,504
10,1,1,0,0,516,508
11,1,1,0,0,515,505
12,1,1,0,0,514,502
13,1,1,0,0,513,504
14,1,1,0,0,512,505
15,1,1,0,0,510,506
0,1,1,0,0,509,504
1,1,1,0,0,508,506
2,1,1,0,0,508,505
3,1,1,0,0,507,504
4,1,1,0,0,506,508
5,1,1,0,0,505,506
6,1,1,0,0,504,508
7,1,1,0,0,504,505
8,1,1,0,0,501,507
9,1,1,0,0,499,506
10,1,1,0,0,497,504
11,1,1,0,0,496,503
12,1,1,0,0,495,505
13,1,1,0,0,494,507
14,1,1,0,0,493,507
15,1,1,0,0,494,506
0,1,1,0,0,495,507
1,1,1,0,0,496,505
2,1,1,0,0,497,507
3,1,1,0,0,499,505
4,1,1,0,0,499,510
5,1,1,0,0,500,504
6,1,1,0,0,502,511
7,1,1,0,0,503,509
8,1,1,0,0,503,507
9,1,1,0,0,503,506
10,1,1,0,0,504,504
11,1,1,0,0,505,507
12,1,1,0,0,507,507
13,1,1,0,0,509,507
14,1,1,0,0,511,507
15,1,1,0,0,513,504
0,1,1,0,0,516,506
1,1,1,0,0,521,508
2,1,1,0,0,525,508
3,1,1,0,0,529,508
4,1,1,0,0,531,505
5,1,1,0,0,533,507
6,1,1,0,0,533,510
7,1,1,0,0,533,506
8,1,1,0,0,532,510
9,1,1,0,0,530,506
10,1,1,0,0,528,508
11,1,1,0,0,527,508
12,1,1,0,0,526,509
13,1,1,0,0,525,506
14,1,1,0,0,526,505
15,1,1,0,0,527,507
0,1,1,0,0,529,509
1,1,1,0,0,529,509
2,1,1,0,0,530,507
3,1,1,0,0,530,509
4,1,1,0,0,529,508
5,1,1,0,0,528,509
6,1,1,0,0,529,510
7,1,1,0,0,529,508
8,1,1,0,0,529,508
9,1,1,0,0,529,510
10,1,1,0,0,530,508
11,1,1,0,0,531,512
12,1,1,0,0,531,510
13,1,1,0,0,531,506
14,1,1,0,0,531,508
15,1,1,0,0,531,511
0,1,1,0,0,530,511
1,1,1,0,0,529,509
2,1,1,0,0,527,512
3,1,1,0,0,525,510
4,1,1,0,0,521,509
5,1,1,0,0,518,513
6,1,1,0,0,515,511
7,1,1,0,0,513,512
8,1,1,0,0,512,512
9,1,1,0,0,510,512
10,1,1,0,0,508,512
11,1,1,0,0,506,509
12,1,1,0,0,505,508
13,1,1,0,0,504,510
14,1,1,0,0,504,511
15,1,1,0,0,505,512
0,1,1,0,0,506,510
1,1,1,0,0,507,512
2,1,1,0,0,508,511
3,1,1,0,0,509,512
4,1,1,0,0,510,512
5,1,1,0,0,510,511
6,1,1,0,0,511,512
7,1,1,0,0,511,512
8,1,1,0,0,512,511
9,1,1,0,0,512,515
10,1,1,0,0,512,512
11,1,1,0,0,511,509
12,1,1,0,0,510,511
13,1,1,0,0,508,512
14,1,1,0,0,505,513
15,1,1,0,0,503,511
0,1,1,0,0,501,512
1,1,1,0,0,499,511
2,1,1,0,0,499,511
3,1,1,0,0,500,515
4,1,1,0,0,500,514
5,1,1,0,0,500,512
6,1,1,0,0,500,516
7,1,1,0,0,501,514
8,1,1,0,0,501,513
9,1,1,0,0,502,512
10,1,1,0,0,503,510
11,1,1,0,0,504,512
12,1,1,0,0,504,513
13,1,1,0,0,505,513
14,1,1,0,0,506,512
15,1,1,0,0,507,509
0,1,1,0,0,508,511
1,1,1,0,0,509,513
2,1,1,0,0,511,513
3,1,1,0,0,512,512
4,1,1,0,0,513,509
5,1,1,0,0,513,511
6,1,1,0,0,514,515
7,1,1,0,0,514,511
8,1,1,0,0,513,514
9,1,1,0,0,512,512
10,1,1,0,0,512,511
11,1,1,0,0,512,513
12,1,1,0,0,513,510
13,1,1,0,0,513,510
14,1,1,0,0,513,511
15,1,1,0,0,513,510
0,1,1,0,0,513,511
1,1,1,0,0,513,511
2,1,1,0,0,512,511
3,1,1,0,0,512,512
4,1,1,0,0,512,511
5,1,1,0,0,513,511
6,1,1,0,0,513,512
7,1,1,0,0,514,510
8,1,1,0,0,514,511
9,1,1,0,0,515,510
10,1,1,0,0,515,511
11,1,1,0,0,516,509
12,1,1,0,0,516,509
13,1,1,0,0,516,510
14,1,1,0,0,516,508
15,1,1,0,0,515,510
0,1,1,0,0,515,508
1,1,1,0,0,515,513
2,1,1,0,0,515,511
3,1,1,0,0,518,510
4,1,1,0,0,521,511
5,1,1,0,0,524,511
6,1,1,0,0,526,510
7,1,1,0,0,526,510
8,1,1,0,0,525,508
9,1,1,0,0,524,511
10,1,1,0,0,523,508
11,1,1,0,0,521,507
12,1,1,0,0,519,508
13,1,1,0,0,519,507
14,1,1,0,0,519,509
15,1,1,0,0,521,509
0,1,1,0,0,525,508
1,1,1,0,0,531,509
2,1,1,0,0,538,508
3,1,1,0,0,545,509
4,1,1,0,0,552,510
5,1,1,0,0,558,509
6,1,1,0,0,564,509
7,1,1,0,0,570,507
8,1,1,0,0,574,510
9,1,1,0,0,575,506
10,1,1,0,0,576,509
11,1,1,0,0,577,508
12,1,1,0,0,579,507
13,1,1,0,0,580,509
14,1,1,0,0,582,508
15,1,1,0,0,585,508
0,1,1,0,0,587,509
1,1,1,0,0,590,508
2,1,1,0,0,591,509
3,1,1,0,0,590,510
4,1,1,0,0,588,509
5,1,1,0,0,584,509
6,1,1,0,0,577,508
7,1,1,0,0,566,510
8,1,1,0,0,557,507
9,1,1,0,0,548,511
10,1,1,0,0,539,504
11,1,1,0,0,530,510
12,1,1,0,0,521,508
13,1,1,0,0,513,507
14,1,1,0,0,508,511
15,1,1,0,0,497,506
0,1,1,0,0,480,510
1,1,1,0,0,458,510
2,1,1,0,0,429,508
3,1,1,0,0,395,512
4,1,1,0,0,359,507
5,1,1,0,0,326,513
6,1,1,0,0,299,510
7,1,1,0,0,281,509
8,1,1,0,0,271,513
9,1,1,0,0,266,507
10,1,1,0,0,263,513
11,1,1,0,0,258,512
12,1,1,0,0,249,508
13,1,1,0,0,240,509
14,1,1,0,0,239,506
15,1,1,0,0,244,508
0,1,1,0,0,254,510
1,1,1,0,0,264,510
2,1,1,0,0,275,508
3,1,1,0,0,286,509
4,1,1,0,0,302,508
5,1,1,0,0,320,508
6,1,1,0,0,339,511
7,1,1,0,0,362,510
8,1,1,0,0,384,506
9,1,1,0,0,407,508
10,1,1,0,0,428,510
11,1,1,0,0,449,508
12,1,1,0,0,469,511
13,1,1,0,0,486,507
14,1,1,0,0,500,509
15,1,1,0,0,510,510
0,1,1,0,0,519,510
1,1,1,0,0,526,510
2,1,1,0,0,533,507
3,1,1,0,0,538,508
4,1,1,0,0,540,511
5,1,1,0,0,542,509
6,1,1,0,0,544,512
7,1,1,0,0,547,508
8,1,1,0,0,550,510
9,1,1,0,0,552,510
10,1,1,0,0,556,509
11,1,1,0,0,558,508
12,1,1,0,0,559,506
13,1,1,0,0,561,508
14,1,1,0,0,563,510
15,1,1,0,0,564,509
0,1,1,0,0,564,508
1,1,1,0,0,565,509
2,1,1,0,0,566,507
3,1,1,0,0,567,509
4,1,1,0,0,567,510
5,1,1,0,0,567,508
6,1,1,0,0,567,510
7,1,1,0,0,567,509
8,1,1,0,0,566,507
9,1,1,0,0,565,512
10,1,1,0,0,564,508
11,1,1,0,0,563,505
12,1,1,0,0,561,507
13,1,1,0,0,560,509
14,1,1,0,0,561,508
15,1,1,0,0,562,507
0,1,1,0,0,563,509
1,1,1,0,0,564,507
2,1,1,0,0,566,507
3,1,1,0,0,568,510
4,1,1,0,0,568,509
5,1,1,0,0,567,508
6,1,1,0,0,566,512
7,1,1,0,0,565,509
8,1,1,0,0,564,508
9,1,1,0,0,561,508
10,1,1,0,0,559,505
11,1,1,0,0,558,508
12,1,1,0,0,556,508
13,1,1,0,0,554,508
14,1,1,0,0,553,508
15,1,1,0,0,553,504
0,1,1,0,0,554,507
1,1,1,0,0,555,508
2,1,1,0,0,556,508
3,1,1,0,0,558,508
4,1,1,0,0,558,504
5,1,1,0,0,558,507
6,1,1,0,0,558,510
7,1,1,0,0,559,506
8,1,1,0,0,560,509
9,1,1,0,0,562,503
10,1,1,0,0,563,505
11,1,1,0,0,564,508
12,1,1,0,0,566,506
13,1,1,0,0,566,505
14,1,1,0,0,565,503
15,1,1,0,0,564,505
0,1,1,0,0,562,507
1,1,1,0,0,561,507
2,1,1,0,0,560,506
3,1,1,0,0,559,507
4,1,1,0,0,558,505
5,1,1,0,0,557,508
6,1,1,0,0,558,505
7,1,1,0,0,557,510
8,1,1,0,0,557,504
9,1,1,0,0,558,506
10,1,1,0,0,557,509
11,1,1,0,0,558,505
12,1,1,0,0,558,505
13,1,1,0,0,558,504
14,1,1,0,0,557,505
15,1,1,0,0,556,507
0,1,1,0,0,556,508
1,1,1,0,0,555,505
2,1,1,0,0,553,507
3,1,1,0,0,554,505
4,1,1,0,0,553,505
5,1,1,0,0,553,508
6,1,1,0,0,553,508
7,1,1,0,0,553,504
8,1,1,0,0,554,507
9,1,1,0,0,555,507
10,1,1,0,0,555,505
11,1,1,0,0,556,509
12,1,1,0,0,556,504
13,1,1,0,0,556,507
14,1,1,0,0,556,508
15,1,1,0,0,555,508
0,1,1,0,0,554,506
1,1,1,0,0,554,504
2,1,1,0,0,554,507
3,1,1,0,0,555,509
4,1,1,0,0,556,508
5,1,1,0,0,556,508
6,1,1,0,0,556,510
7,1,1,0,0,554,507
8,1,1,0,0,553,509
9,1,1,0,0,552,509
10,1,1,0,0,553,507
11,1,1,0,0,551,503
12,1,1,0,0,550,507
13,1,1,0,0,549,508
14,1,1,0,0,547,508
15,1,1,0,0,546,506
0,1,1,0,0,544,508
1,1,1,0,0,544,506
2,1,1,0,0,545,506
3,1,1,0,0,546,509
4,1,1,0,0,546,509
5,1,1,0,0,547,504
6,1,1,0,0,547,511
7,1,1,0,0,547,510
8,1,1,0,0,547,507
9,1,1,0,0,548,506
10,1,1,0,0,548,504
11,1,1,0,0,548,507
12,1,1,0,0,549,507
13,1,1,0,0,551,507
14,1,1,0,0,554,507
15,1,1,0,0,557,504
0,1,1,0,0,561,506
1,1,1,0,0,563,508
2,1,1,0,0,566,508
3,1,1,0,0,568,507
4,1,1,0,0,569,504
5,1,1,0,0,570,507
6,1,1,0,0,570,511
7,1,1,0,0,569,506
8,1,1,0,0,568,509
9,1,1,0,0,566,505
10,1,1,0,0,564,508
11,1,1,0,0,563,508
12,1,1,0,0,561,507
13,1,1,0,0,560,505
14,1,1,0,0,559,504
15,1,1,0,0,558,506
0,1,1,0,0,558,508
1,1,1,0,0,559,508
2,1,1,0,0,561,506
3,1,1,0,0,563,508
4,1,1,0,0,565,506
5,1,1,0,0,568,508
6,1,1,0,0,570,508
7,1,1,0,0,572,507
8,1,1,0,0,575,507
9,1,1,0,0,578,508
10,1,1,0,0,581,506
11,1,1,0,0,583,510
12,1,1,0,0,586,507
13,1,1,0,0,586,504
14,1,1,0,0,588,507
15,1,1,0,0,587,508
0,1,1,0,0,586,508
1,1,1,0,0,584,506
2,1,1,0,0,582,508
3,1,1,0,0,580,507
4,1,1,0,0,578,506
5,1,1,0,0,574,510
6,1,1,0,0,570,508
7,1,1,0,0,567,509
8,1,1,0,0,564,509
9,1,1,0,0,564,509
10,1,1,0,0,563,508
11,1,1,0,0,563,507
12,1,1,0,0,563,504
13,1,1,0,0,563,507
14,1,1,0,0,564,508
15,1,1,0,0,565,508
0,1,1,0,0,567,507
1,1,1,0,0,569,508
2,1,1,0,0,571,507
3,1,1,0,0,572,508
4,1,1,0,0,572,509
5,1,1,0,0,571,508
6,1,1,0,0,569,509
7,1,1,0,0,567,508
8,1,1,0,0,564,507
9,1,1,0,0,562,511
10,1,1,0,0,561,508
11,1,1,0,0,558,505
12,1,1,0,0,556,507
13,1,1,0,0,554,508
14,1,1,0,0,553,509
15,1,1,0,0,552,507
0,1,1,0,0,551,509
1,1,1,0,0,550,508
2,1,1,0,0,548,507
3,1,1,0,0,545,511
4,1,1,0,0,542,510
5,1,1,0,0,540,508
6,1,1,0,0,537,513
7,1,1,0,0,535,510
8,1,1,0,0,532,509
9,1,1,0,0,529,509
10,1,1,0,0,527,506
11,1,1,0,0,525,508
12,1,1,0,0,522,508
13,1,1,0,0,520,508
14,1,1,0,0,517,508
15,1,1,0,0,514,506
0,1,1,0,0,512,508
1,1,1,0,0,509,510
2,1,1,0,0,505,510
3,1,1,0,0,504,509
4,1,1,0,0,502,506
5,1,1,0,0,500,508
6,1,1,0,0,498,512
7,1,1,0,0,496,510
8,1,1,0,0,495,508
9,1,1,0,0,492,505
10,1,1,0,0,490,511
11,1,1,0,0,488,511
12,1,1,0,0,487,508
13,1,1,0,0,484,507
14,1,1,0,0,483,505
15,1,1,0,0,481,508
0,1,1,0,0,478,509
1,1,1,0,0,476,510
2,1,1,0,0,474,509
3,1,1,0,0,473,506
4,1,1,0,0,472,508
5,1,1,0,0,471,511
6,1,1,0,0,470,510
7,1,1,0,0,469,510
8,1,1,0,0,468,512
9,1,1,0,0,467,510
10,1,1,0,0,466,511
11,1,1,0,0,464,512
12,1,1,0,0,463,510
13,1,1,0,0,462,508
14,1,1,0,0,461,510
15,1,1,0,0,459,512
0,1,1,0,0,457,512
1,1,1,0,0,456,511
2,1,1,0,0,456,512
3,1,1,0,0,456,511
4,1,1,0,0,457,513
5,1,1,0,0,459,513
6,1,1,0,0,459,512
7,1,1,0,0,460,512
8,1,1,0,0,460,513
9,1,1,0,0,458,512
10,1,1,0,0,456,516
11,1,1,0,0,455,514
12,1,1,0,0,454,510
13,1,1,0,0,454,513
14,1,1,0,0,454,514
15,1,1,0,0,454,515
0,1,1,0,0,455,514
1,1,1,0,0,455,515
2,1,1,0,0,456,513
3,1,1,0,0,457,514
4,1,1,0,0,457,517
5,1,1,0,0,459,515
6,1,1,0,0,460,517
7,1,1,0,0,461,514
8,1,1,0,0,462,516
9,1,1,0,0,462,516
10,1,1,0,0,464,515
11,1,1,0,0,465,516
12,1,1,0,0,467,515
13,1,1,0,0,468,516
14,1,1,0,0,469,516
15,1,1,0,0,471,516
0,1,1,0,0,471,517
1,1,1,0,0,471,515
2,1,1,0,0,471,517
3,1,1,0,0,471,517
4,1,1,0,0,473,517
5,1,1,0,0,474,517
6,1,1,0,0,475,517
7,1,1,0,0,476,518
8,1,1,0,0,478,517
9,1,1,0,0,478,515
10,1,1,0,0,479,515
11,1,1,0,0,480,514
12,1,1,0,0,479,516
13,1,1,0,0,478,515
14,1,1,0,0,477,515
15,1,1,0,0,476,516
0,1,1,0,0,474,515
1,1,1,0,0,472,514
2,1,1,0,0,472,518
3,1,1,0,0,473,516
4,1,1,0,0,473,517
5,1,1,0,0,476,515
6,1,1,0,0,479,519
7,1,1,0,0,482,516
8,1,1,0,0,485,515
9,1,1,0,0,487,515
10,1,1,0,0,489,514
11,1,1,0,0,489,517
12,1,1,0,0,488,515
13,1,1,0,0,486,515
14,1,1,0,0,482,515
15,1,1,0,0,479,514
0,1,1,0,0,476,515
1,1,1,0,0,473,516
2,1,1,0,0,472,515
3,1,1,0,0,472,516
4,1,1,0,0,472,515
5,1,1,0,0,473,516
6,1,1,0,0,476,516
7,1,1,0,0,477,515
8,1,1,0,0,478,515
9,1,1,0,0,478,514
10,1,1,0,0,479,513
11,1,1,0,0,480,517
12,1,1,0,0,481,513
13,1,1,0,0,482,515
14,1,1,0,0,483,514
15,1,1,0,0,485,515
0,1,1,0,0,486,515
1,1,1,0,0,486,515
2,1,1,0,0,487,515
3,1,1,0,0,488,514
4,1,1,0,0,488,515
5,1,1,0,0,490,516
6,1,1,0,0,492,515
7,1,1,0,0,493,515
8,1,1,0,0,494,513
9,1,1,0,0,493,516
10,1,1,0,0,493,514
11,1,1,0,0,493,513
12,1,1,0,0,493,513
13,1,1,0,0,495,512
14,1,1,0,0,496,514
15,1,1,0,0,496,514
0,1,1,0,0,496,513
1,1,1,0,0,497,515
2,1,1,0,0,498,513
3,1,1,0,0,498,514
4,1,1,0,0,498,515
5,1,1,0,0,498,514
6,1,1,0,0,497,510
7,1,1,0,0,496,513
8,1,1,0,0,495,517
9,1,1,0,0,495,514
10,1,1,0,0,496,512
11,1,1,0,0,498,515
12,1,1,0,0,500,513
13,1,1,0,0,502,512
14,1,1,0,0,503,515
15,1,1,0,0,503,514
0,1,1,0,0,502,516
1,1,1,0,0,502,513
2,1,1,0,0,503,513
3,1,1,0,0,504,516
4,1,1,0,0,505,514
5,1,1,0,0,505,515
6,1,1,0,0,505,514
7,1,1,0,0,504,515
8,1,1,0,0,504,513
9,1,1,0,0,503,516
10,1,1,0,0,502,511
11,1,1,0,0,501,514
12,1,1,0,0,501,515
13,1,1,0,0,501,513
14,1,1,0,0,502,516
15,1,1,0,0,504,513
0,1,1,0,0,506,515
1,1,1,0,0,507,513
2,1,1,0,0,508,516
3,1,1,0,0,510,515
4,1,1,0,0,511,511
5,1,1,0,0,511,513
6,1,1,0,0,511,514
7,1,1,0,0,511,514
8,1,1,0,0,511,512
9,1,1,0,0,510,514
10,1,1,0,0,509,513
11,1,1,0,0,508,512
12,1,1,0,0,506,514
13,1,1,0,0,505,514
14,1,1,0,0,503,511
15,1,1,0,0,502,512
0,1,1,0,0,501,514
1,1,1,0,0,500,512
2,1,1,0,0,500,515
3,1,1,0,0,500,510
4,1,1,0,0,501,512
5,1,1,0,0,501,513
6,1,1,0,0,502,513
7,1,1,0,0,504,511
8,1,1,0,0,505,514
9,1,1,0,0,507,511
10,1,1,0,0,508,512
11,1,1,0,0,508,512
12,1,1,0,0,508,510
13,1,1,0,0,508,508
14,1,1,0,0,508,510
15,1,1,0,0,508,511
0,1,1,0,0,508,511
1,1,1,0,0,508,510
2,1,1,0,0,508,511
3,1,1,0,0,509,509
4,1,1,0,0,510,511
5,1,1,0,0,509,511
6,1,1,0,0,508,510
7,1,1,0,0,509,513
8,1,1,0,0,510,510
9,1,1,0,0,511,508
10,1,1,0,0,512,512
11,1,1,0,0,513,509
12,1,1,0,0,514,507
13,1,1,0,0,515,508
14,1,1,0,0,517,510
15,1,1,0,0,518,510
0,1,1,0,0,519,510
1,1,1,0,0,518,506
2,1,1,0,0,516,509
3,1,1,0,0,513,510
4,1,1,0,0,510,510
5,1,1,0,0,507,509
6,1,1,0,0,504,506
7,1,1,0,0,501,509
8,1,1,0,0,500,512
9,1,1,0,0,500,509
10,1,1,0,0,500,508
11,1,1,0,0,502,508
12,1,1,0,0,504,507
13,1,1,0,0,504,506
14,1,1,0,0,507,509
15,1,1,0,0,508,508
0,1,1,0,0,508,504
1,1,1,0,0,510,507
2,1,1,0,0,511,509
3,1,1,0,0,511,508
4,1,1,0,0,511,507
5,1,1,0,0,510,504
6,1,1,0,0,511,506
7,1,1,0,0,511,508
8,1,1,0,0,513,506
9,1,1,0,0,515,510
10,1,1,0,0,517,504
11,1,1,0,0,517,506
12,1,1,0,0,517,508
13,1,1,0,0,517,507
14,1,1,0,0,516,506
15,1,1,0,0,515,504
0,1,1,0,0,515,506
1,1,1,0,0,515,507
2,1,1,0,0,514,506
3,1,1,0,0,513,510
4,1,1,0,0,511,504
5,1,1,0,0,509,507
6,1,1,0,0,507,505
7,1,1,0,0,506,508
8,1,1,0,0,504,508
9,1,1,0,0,504,504
10,1,1,0,0,505,507
11,1,1,0,0,507,509
12,1,1,0,0,509,507
13,1,1,0,0,511,505
14,1,1,0,0,512,506
15,1,1,0,0,512,505
0,1,1,0,0,513,507
1,1,1,0,0,512,507
2,1,1,0,0,512,506
3,1,1,0,0,511,506
4,1,1,0,0,510,505
5,1,1,0,0,510,505
6,1,1,0,0,510,510
7,1,1,0,0,512,505
8,1,1,0,0,512,508
9,1,1,0,0,511,505
10,1,1,0,0,511,506
11,1,1,0,0,511,506
12,1,1,0,0,509,504
13,1,1,0,0,507,502
14,1,1,0,0,506,505
15,1,1,0,0,504,506
0,1,1,0,0,502,506
1,1,1,0,0,500,505
2,1,1,0,0,500,506
3,1,1,0,0,500,504
4,1,1,0,0,500,506
5,1,1,0,0,501,507
6,1,1,0,0,502,505
7,1,1,0,0,503,505
8,1,1,0,0,504,506
9,1,1,0,0,505,504
10,1,1,0,0,505,508
11,1,1,0,0,507,505
12,1,1,0,0,508,504
13,1,1,0,0,508,505
14,1,1,0,0,508,507
15,1,1,0,0,508,506
0,1,1,0,0,507,505
1,1,1,0,0,506,503
2,1,1,0,0,505,505
3,1,1,0,0,504,507
4,1,1,0,0,504,505
5,1,1,0,0,504,509
6,1,1,0,0,502,504
7,1,1,0,0,500,506
8,1,1,0,0,499,505
9,1,1,0,0,498,509
10,1,1,0,0,498,507
11,1,1,0,0,499,504
12,1,1,0,0,501,506
13,1,1,0,0,503,507
14,1,1,0,0,504,508
15,1,1,0,0,507,506
0,1,1,0,0,510,508
1,1,1,0,0,513,506
2,1,1,0,0,515,506
3,1,1,0,0,517,509
4,1,1,0,0,519,508
5,1,1,0,0,521,507
6,1,1,0,0,524,511
7,1,1,0,0,527,509
8,1,1,0,0,529,508
9,1,1,0,0,530,507
10,1,1,0,0,530,505
11,1,1,0,0,528,507
12,1,1,0,0,527,508
13,1,1,0,0,527,508
14,1,1,0,0,527,508
15,1,1,0,0,526,504
0,1,1,0,0,526,507
1,1,1,0,0,526,508
2,1,1,0,0,527,508
3,1,1,0,0,528,508
4,1,1,0,0,529,505
5,1,1,0,0,529,508
6,1,1,0,0,529,512
7,1,1,0,0,528,509
8,1,1,0,0,526,507
9,1,1,0,0,525,504
10,1,1,0,0,525,511
11,1,1,0,0,524,510
12,1,1,0,0,523,507
13,1,1,0,0,524,507
14,1,1,0,0,524,505
15,1,1,0,0,524,507
0,1,1,0,0,524,508
1,1,1,0,0,523,508
2,1,1,0,0,522,508
3,1,1,0,0,522,505
4,1,1,0,0,522,507
5,1,1,0,0,523,510
6,1,1,0,0,524,508
7,1,1,0,0,522,511
8,1,1,0,0,520,507
9,1,1,0,0,518,509
10,1,1,0,0,517,509
11,1,1,0,0,515,509
12,1,1,0,0,515,508
13,1,1,0,0,514,505
14,1,1,0,0,513,508
15,1,1,0,0,512,509
0,1,1,0,0,511,510
1,1,1,0,0,508,508
2,1,1,0,0,507,510
3,1,1,0,0,506,509
4,1,1,0,0,505,510
5,1,1,0,0,504,510
6,1,1,0,0,504,510
7,1,1,0,0,504,510
8,1,1,0,0,504,510
9,1,1,0,0,504,508
10,1,1,0,0,505,513
11,1,1,0,0,507,510
12,1,1,0,0,509,507
13,1,1,0,0,510,510
14,1,1,0,0,511,511
15,1,1,0,0,512,511
0,1,1,0,0,512,509
1,1,1,0,0,513,511
2,1,1,0,0,514,510
3,1,1,0,0,514,509
4,1,1,0,0,514,513
5,1,1,0,0,513,511
