0,1,2,3,4,5,6
3,1,1,0,0,513,505
4,1,1,0,0,515,505
5,1,1,0,0,516,504
6,1,1,0,0,518,503
7,1,1,0,0,520,505
8,1,1,0,0,523,504
9,1,1,0,0,525,505
10,1,1,0,0,527,507
11,1,1,0,0,528,505
12,1,1,0,0,528,504
13,1,1,0,0,528,503
14,1,1,0,0,527,502
15,1,1,0,0,526,504
0,1,1,0,0,526,505
1,1,1,0,0,525,505
2,1,1,0,0,524,508
3,1,1,0,0,523,503
4,1,1,0,0,522,505
5,1,1,0,0,521,503
6,1,1,0,0,520,508
7,1,1,0,0,519,504
8,1,1,0,0,518,507
9,1,1,0,0,518,507
10,1,1,0,0,519,506
11,1,1,0,0,521,505
12,1,1,0,0,522,505
13,1,1,0,0,524,507
14,1,1,0,0,526,506
15,1,1,0,0,528,507
0,1,1,0,0,529,507
1,1,1,0,0,528,507
2,1,1,0,0,527,505
3,1,1,0,0,524,507
4,1,1,0,0,522,508
5,1,1,0,0,521,508
6,1,1,0,0,519,508
7,1,1,0,0,518,509
8,1,1,0,0,515,510
9,1,1,0,0,511,507
10,1,1,0,0,509,511
11,1,1,0,0,508,508
12,1,1,0,0,506,511
13,1,1,0,0,505,508
14,1,1,0,0,504,509
15,1,1,0,0,504,509
0,1,1,0,0,505,509
1,1,1,0,0,506,510
2,1,1,0,0,506,509
3,1,1,0,0,505,511
4,1,1,0,0,504,509
5,1,1,0,0,505,512
6,1,1,0,0,504,512
7,1,1,0,0,504,511
8,1,1,0,0,504,510
9,1,1,0,0,502,514
10,1,1,0,0,502,510
11,1,1,0,0,502,512
12,1,1,0,0,504,511
13,1,1,0,0,505,512
14,1,1,0,0,507,511
15,1,1,0,0,509,512
0,1,1,0,0,512,510
1,1,1,0,0,513,512
2,1,1,0,0,517,511
3,1,1,0,0,520,515
4,1,1,0,0,522,513
5,1,1,0,0,523,511
6,1,1,0,0,525,513
7,1,1,0,0,526,515
8,1,1,0,0,526,516
9,1,1,0,0,525,514
10,1,1,0,0,524,515
11,1,1,0,0,523,515
12,1,1,0,0,522,514
13,1,1,0,0,522,513
14,1,1,0,0,522,517
15,1,1,0,0,522,515
0,1,1,0,0,522,514
1,1,1,0,0,522,514
2,1,1,0,0,524,515
3,1,1,0,0,524,517
4,1,1,0,0,525,515
5,1,1,0,0,525,513
6,1,1,0,0,527,517
7,1,1,0,0,528,513
8,1,1,0,0,530,517
9,1,1,0,0,530,514
10,1,1,0,0,532,514
11,1,1,0,0,532,515
12,1,1,0,0,532,514
13,1,1,0,0,531,514
14,1,1,0,0,531,512
15,1,1,0,0,530,514
0,1,1,0,0,529,514
1,1,1,0,0,528,515
2,1,1,0,0,526,514
3,1,1,0,0,523,516
4,1,1,0,0,519,516
5,1,1,0,0,515,513
6,1,1,0,0,512,518
7,1,1,0,0,509,515
8,1,1,0,0,507,517
9,1,1,0,0,505,515
10,1,1,0,0,504,515
11,1,1,0,0,504,515
12,1,1,0,0,504,514
13,1,1,0,0,504,516
14,1,1,0,0,504,515
15,1,1,0,0,506,515
0,1,1,0,0,507,515
1,1,1,0,0,508,518
2,1,1,0,0,510,513
3,1,1,0,0,511,515
4,1,1,0,0,512,516
5,1,1,0,0,513,514
6,1,1,0,0,515,517
7,1,1,0,0,516,516
8,1,1,0,0,516,514
9,1,1,0,0,517,518
10,1,1,0,0,517,517
11,1,1,0,0,517,515
12,1,1,0,0,516,516
13,1,1,0,0,515,514
14,1,1,0,0,514,515
15,1,1,0,0,512,515
0,1,1,0,0,511,518
1,1,1,0,0,508,515
2,1,1,0,0,505,513
3,1,1,0,0,503,517
4,1,1,0,0,501,516
5,1,1,0,0,499,515
6,1,1,0,0,497,516
7,1,1,0,0,498,515
8,1,1,0,0,498,515
9,1,1,0,0,498,515
10,1,1,0,0,499,514
11,1,1,0,0,498,514
12,1,1,0,0,497,513
13,1,1,0,0,496,513
14,1,1,0,0,497,514
15,1,1,0,0,498,513
0,1,1,0,0,499,511
1,1,1,0,0,501,513
2,1,1,0,0,503,513
3,1,1,0,0,504,513
4,1,1,0,0,507,513
5,1,1,0,0,508,514
6,1,1,0,0,509,515
7,1,1,0,0,509,511
8,1,1,0,0,510,514
9,1,1,0,0,510,511
10,1,1,0,0,510,512
11,1,1,0,0,511,513
12,1,1,0,0,510,511
13,1,1,0,0,509,511
14,1,1,0,0,508,511
15,1,1,0,0,507,509
0,1,1,0,0,506,510
1,1,1,0,0,505,512
2,1,1,0,0,506,512
3,1,1,0,0,507,514
4,1,1,0,0,508,508
5,1,1,0,0,509,510
6,1,1,0,0,511,509
7,1,1,0,0,512,513
8,1,1,0,0,513,510
9,1,1,0,0,514,512
10,1,1,0,0,515,511
11,1,1,0,0,514,512
12,1,1,0,0,513,512
13,1,1,0,0,513,510
14,1,1,0,0,512,510
15,1,1,0,0,512,509
0,1,1,0,0,511,509
1,1,1,0,0,511,508
2,1,1,0,0,510,512
3,1,1,0,0,510,510
4,1,1,0,0,510,509
5,1,1,0,0,509,509
6,1,1,0,0,511,510
7,1,1,0,0,512,512
8,1,1,0,0,512,508
9,1,1,0,0,512,508
10,1,1,0,0,513,511
11,1,1,0,0,515,507
12,1,1,0,0,518,509
13,1,1,0,0,522,510
14,1,1,0,0,526,508
15,1,1,0,0,533,508
0,1,1,0,0,541,508
1,1,1,0,0,550,508
2,1,1,0,0,559,506
3,1,1,0,0,566,508
4,1,1,0,0,574,506
5,1,1,0,0,581,510
6,1,1,0,0,585,511
7,1,1,0,0,587,505
8,1,1,0,0,586,509
9,1,1,0,0,584,508
10,1,1,0,0,583,506
11,1,1,0,0,583,508
12,1,1,0,0,582,503
13,1,1,0,0,582,505
14,1,1,0,0,582,505
15,1,1,0,0,580,506
0,1,1,0,0,579,509
1,1,1,0,0,575,504
2,1,1,0,0,570,505
3,1,1,0,0,565,506
4,1,1,0,0,558,506
5,1,1,0,0,550,509
6,1,1,0,0,540,504
7,1,1,0,0,531,507
8,1,1,0,0,523,506
9,1,1,0,0,514,504
10,1,1,0,0,505,506
11,1,1,0,0,496,501
12,1,1,0,0,489,503
13,1,1,0,0,482,502
14,1,1,0,0,470,505
15,1,1,0,0,450,507
0,1,1,0,0,426,502
1,1,1,0,0,396,503
2,1,1,0,0,361,504
3,1,1,0,0,327,504
4,1,1,0,0,295,507
5,1,1,0,0,272,502
6,1,1,0,0,257,504
7,1,1,0,0,250,504
8,1,1,0,0,246,504
9,1,1,0,0,242,506
10,1,1,0,0,235,500
11,1,1,0,0,227,504
12,1,1,0,0,222,502
13,1,1,0,0,223,503
14,1,1,0,0,231,505
15,1,1,0,0,242,501
0,1,1,0,0,253,503
1,1,1,0,0,266,504
2,1,1,0,0,281,503
3,1,1,0,0,300,506
4,1,1,0,0,321,501
5,1,1,0,0,344,503
6,1,1,0,0,368,502
7,1,1,0,0,391,506
8,1,1,0,0,413,506
9,1,1,0,0,432,500
10,1,1,0,0,451,504
11,1,1,0,0,470,504
12,1,1,0,0,485,503
13,1,1,0,0,497,505
14,1,1,0,0,507,500
15,1,1,0,0,515,503
0,1,1,0,0,522,503
1,1,1,0,0,527,504
2,1,1,0,0,532,507
3,1,1,0,0,535,501
4,1,1,0,0,538,503
5,1,1,0,0,541,504
6,1,1,0,0,543,504
7,1,1,0,0,546,502
8,1,1,0,0,549,505
9,1,1,0,0,553,504
10,1,1,0,0,556,502
11,1,1,0,0,558,505
12,1,1,0,0,560,503
13,1,1,0,0,561,506
14,1,1,0,0,562,504
15,1,1,0,0,563,503
0,1,1,0,0,565,507
1,1,1,0,0,567,505
2,1,1,0,0,568,507
3,1,1,0,0,569,505
4,1,1,0,0,570,504
5,1,1,0,0,570,508
6,1,1,0,0,571,505
7,1,1,0,0,571,507
8,1,1,0,0,571,507
9,1,1,0,0,568,504
10,1,1,0,0,566,508
11,1,1,0,0,564,506
12,1,1,0,0,562,508
13,1,1,0,0,562,506
14,1,1,0,0,562,507
15,1,1,0,0,563,506
0,1,1,0,0,563,506
1,1,1,0,0,563,507
2,1,1,0,0,563,507
3,1,1,0,0,562,505
4,1,1,0,0,561,510
5,1,1,0,0,560,507
6,1,1,0,0,560,505
7,1,1,0,0,559,506
8,1,1,0,0,558,508
9,1,1,0,0,558,509
10,1,1,0,0,558,508
11,1,1,0,0,559,505
12,1,1,0,0,560,507
13,1,1,0,0,560,508
14,1,1,0,0,561,507
15,1,1,0,0,563,507
0,1,1,0,0,563,508
1,1,1,0,0,564,507
2,1,1,0,0,565,508
3,1,1,0,0,565,507
4,1,1,0,0,565,509
5,1,1,0,0,564,509
6,1,1,0,0,564,507
7,1,1,0,0,565,511
8,1,1,0,0,566,510
9,1,1,0,0,566,507
10,1,1,0,0,566,507
11,1,1,0,0,566,509
12,1,1,0,0,564,507
13,1,1,0,0,563,506
14,1,1,0,0,561,509
15,1,1,0,0,558,507
0,1,1,0,0,556,506
1,1,1,0,0,554,507
2,1,1,0,0,554,507
3,1,1,0,0,554,510
4,1,1,0,0,553,507
5,1,1,0,0,553,506
6,1,1,0,0,554,510
7,1,1,0,0,556,505
8,1,1,0,0,558,509
9,1,1,0,0,559,504
10,1,1,0,0,560,507
11,1,1,0,0,560,506
12,1,1,0,0,560,506
13,1,1,0,0,560,505
14,1,1,0,0,558,507
15,1,1,0,0,557,505
0,1,1,0,0,554,507
1,1,1,0,0,553,507
2,1,1,0,0,552,506
3,1,1,0,0,552,505
4,1,1,0,0,553,506
5,1,1,0,0,552,507
6,1,1,0,0,553,508
7,1,1,0,0,553,505
8,1,1,0,0,553,507
9,1,1,0,0,555,509
10,1,1,0,0,558,505
11,1,1,0,0,560,509
12,1,1,0,0,561,505
13,1,1,0,0,563,507
14,1,1,0,0,565,507
15,1,1,0,0,566,507
0,1,1,0,0,567,507
1,1,1,0,0,568,506
2,1,1,0,0,567,504
3,1,1,0,0,565,506
4,1,1,0,0,562,505
5,1,1,0,0,559,509
6,1,1,0,0,557,507
7,1,1,0,0,555,507
8,1,1,0,0,551,509
9,1,1,0,0,549,508
10,1,1,0,0,547,507
11,1,1,0,0,545,507
12,1,1,0,0,544,507
13,1,1,0,0,544,507
14,1,1,0,0,544,508
15,1,1,0,0,544,508
0,1,1,0,0,546,507
1,1,1,0,0,547,506
2,1,1,0,0,549,507
3,1,1,0,0,551,508
4,1,1,0,0,552,508
5,1,1,0,0,555,507
6,1,1,0,0,557,507
7,1,1,0,0,558,510
8,1,1,0,0,558,506
9,1,1,0,0,558,509
10,1,1,0,0,559,507
11,1,1,0,0,558,508
12,1,1,0,0,556,507
13,1,1,0,0,555,507
14,1,1,0,0,553,507
15,1,1,0,0,553,506
0,1,1,0,0,554,505
1,1,1,0,0,556,506
2,1,1,0,0,557,505
3,1,1,0,0,557,510
4,1,1,0,0,558,507
5,1,1,0,0,560,506
6,1,1,0,0,561,506
7,1,1,0,0,563,508
8,1,1,0,0,564,510
9,1,1,0,0,566,507
10,1,1,0,0,568,507
11,1,1,0,0,570,508
12,1,1,0,0,571,507
13,1,1,0,0,570,506
14,1,1,0,0,569,509
15,1,1,0,0,568,507
0,1,1,0,0,566,507
1,1,1,0,0,565,507
2,1,1,0,0,565,507
3,1,1,0,0,564,510
4,1,1,0,0,563,506
5,1,1,0,0,562,505
6,1,1,0,0,562,509
7,1,1,0,0,563,507
8,1,1,0,0,565,508
9,1,1,0,0,568,505
10,1,1,0,0,569,504
11,1,1,0,0,571,508
12,1,1,0,0,572,506
13,1,1,0,0,572,504
14,1,1,0,0,572,506
15,1,1,0,0,572,505
0,1,1,0,0,571,507
1,1,1,0,0,568,505
2,1,1,0,0,567,509
3,1,1,0,0,565,506
4,1,1,0,0,563,504
5,1,1,0,0,563,507
6,1,1,0,0,563,505
7,1,1,0,0,563,508
8,1,1,0,0,565,503
9,1,1,0,0,565,506
10,1,1,0,0,566,506
11,1,1,0,0,565,505
12,1,1,0,0,565,505
13,1,1,0,0,566,506
14,1,1,0,0,566,505
15,1,1,0,0,566,506
0,1,1,0,0,565,506
1,1,1,0,0,564,505
2,1,1,0,0,564,504
3,1,1,0,0,563,505
4,1,1,0,0,563,506
5,1,1,0,0,562,507
6,1,1,0,0,560,505
7,1,1,0,0,558,506
8,1,1,0,0,556,508
9,1,1,0,0,555,504
10,1,1,0,0,553,509
11,1,1,0,0,553,505
12,1,1,0,0,554,507
13,1,1,0,0,555,506
14,1,1,0,0,556,506
15,1,1,0,0,557,506
0,1,1,0,0,556,506
1,1,1,0,0,555,505
2,1,1,0,0,553,506
3,1,1,0,0,551,505
4,1,1,0,0,547,509
5,1,1,0,0,543,507
6,1,1,0,0,538,509
7,1,1,0,0,533,508
8,1,1,0,0,527,509
9,1,1,0,0,523,507
10,1,1,0,0,519,507
11,1,1,0,0,515,508
12,1,1,0,0,512,507
13,1,1,0,0,509,508
14,1,1,0,0,508,507
15,1,1,0,0,508,511
0,1,1,0,0,508,509
1,1,1,0,0,508,508
2,1,1,0,0,508,508
3,1,1,0,0,507,509
4,1,1,0,0,505,511
5,1,1,0,0,503,510
6,1,1,0,0,499,508
7,1,1,0,0,496,513
8,1,1,0,0,493,508
9,1,1,0,0,492,512
10,1,1,0,0,491,507
11,1,1,0,0,489,511
12,1,1,0,0,486,510
13,1,1,0,0,484,510
14,1,1,0,0,481,510
15,1,1,0,0,479,511
0,1,1,0,0,476,510
1,1,1,0,0,473,511
2,1,1,0,0,472,512
3,1,1,0,0,471,511
4,1,1,0,0,468,510
5,1,1,0,0,467,511
6,1,1,0,0,466,513
7,1,1,0,0,466,513
8,1,1,0,0,466,512
9,1,1,0,0,465,514
10,1,1,0,0,466,516
11,1,1,0,0,466,512
12,1,1,0,0,467,515
13,1,1,0,0,469,515
14,1,1,0,0,471,516
15,1,1,0,0,472,515
0,1,1,0,0,471,516
1,1,1,0,0,470,515
2,1,1,0,0,469,515
3,1,1,0,0,467,519
4,1,1,0,0,465,516
5,1,1,0,0,464,518
6,1,1,0,0,464,517
7,1,1,0,0,463,518
8,1,1,0,0,463,519
9,1,1,0,0,463,517
10,1,1,0,0,462,520
11,1,1,0,0,460,520
12,1,1,0,0,457,518
13,1,1,0,0,455,520
14,1,1,0,0,454,519
15,1,1,0,0,453,520
0,1,1,0,0,452,521
1,1,1,0,0,452,523
2,1,1,0,0,453,521
3,1,1,0,0,452,520
4,1,1,0,0,453,523
5,1,1,0,0,454,521
6,1,1,0,0,455,525
7,1,1,0,0,458,521
8,1,1,0,0,460,524
9,1,1,0,0,461,523
10,1,1,0,0,462,523
11,1,1,0,0,463,523
12,1,1,0,0,465,524
13,1,1,0,0,466,524
14,1,1,0,0,467,525
15,1,1,0,0,468,525
0,1,1,0,0,469,524
1,1,1,0,0,469,524
2,1,1,0,0,468,525
3,1,1,0,0,467,526
4,1,1,0,0,465,527
5,1,1,0,0,464,526
6,1,1,0,0,462,526
7,1,1,0,0,461,529
8,1,1,0,0,462,525
9,1,1,0,0,462,529
10,1,1,0,0,462,526
11,1,1,0,0,463,527
12,1,1,0,0,463,527
13,1,1,0,0,465,527
14,1,1,0,0,467,528
15,1,1,0,0,470,527
0,1,1,0,0,474,526
1,1,1,0,0,477,527
2,1,1,0,0,479,529
3,1,1,0,0,480,529
4,1,1,0,0,482,532
5,1,1,0,0,483,527
6,1,1,0,0,483,529
7,1,1,0,0,482,532
8,1,1,0,0,480,530
9,1,1,0,0,477,531
10,1,1,0,0,474,526
11,1,1,0,0,473,530
12,1,1,0,0,473,528
13,1,1,0,0,475,529
14,1,1,0,0,476,531
15,1,1,0,0,476,527
0,1,1,0,0,475,528
1,1,1,0,0,474,527
2,1,1,0,0,473,531
3,1,1,0,0,473,533
4,1,1,0,0,472,528
5,1,1,0,0,472,529
6,1,1,0,0,472,531
7,1,1,0,0,473,529
8,1,1,0,0,474,531
9,1,1,0,0,476,526
10,1,1,0,0,480,530
11,1,1,0,0,480,528
12,1,1,0,0,483,527
13,1,1,0,0,485,530
14,1,1,0,0,486,525
15,1,1,0,0,487,527
0,1,1,0,0,487,527
1,1,1,0,0,486,528
2,1,1,0,0,486,530
3,1,1,0,0,484,526
4,1,1,0,0,484,527
5,1,1,0,0,484,527
6,1,1,0,0,484,528
7,1,1,0,0,485,529
8,1,1,0,0,486,524
9,1,1,0,0,487,528
10,1,1,0,0,488,527
11,1,1,0,0,488,526
12,1,1,0,0,489,527
13,1,1,0,0,489,524
14,1,1,0,0,489,525
15,1,1,0,0,489,525
0,1,1,0,0,490,526
1,1,1,0,0,489,527
2,1,1,0,0,489,524
3,1,1,0,0,489,524
4,1,1,0,0,488,525
5,1,1,0,0,487,524
6,1,1,0,0,487,527
7,1,1,0,0,487,523
8,1,1,0,0,487,524
9,1,1,0,0,487,526
10,1,1,0,0,488,523
11,1,1,0,0,489,525
12,1,1,0,0,490,521
13,1,1,0,0,491,522
14,1,1,0,0,492,523
15,1,1,0,0,493,523
0,1,1,0,0,495,525
1,1,1,0,0,497,520
2,1,1,0,0,500,521
3,1,1,0,0,503,522
4,1,1,0,0,503,522
5,1,1,0,0,503,525
6,1,1,0,0,503,519
7,1,1,0,0,502,522
8,1,1,0,0,502,521
9,1,1,0,0,501,519
10,1,1,0,0,500,521
11,1,1,0,0,498,515
12,1,1,0,0,496,517
13,1,1,0,0,494,517
14,1,1,0,0,492,518
15,1,1,0,0,492,516
0,1,1,0,0,493,520
1,1,1,0,0,494,516
2,1,1,0,0,495,517
3,1,1,0,0,497,517
4,1,1,0,0,498,519
5,1,1,0,0,500,514
6,1,1,0,0,501,518
7,1,1,0,0,504,516
8,1,1,0,0,505,514
9,1,1,0,0,507,515
10,1,1,0,0,508,511
11,1,1,0,0,509,514
12,1,1,0,0,509,512
13,1,1,0,0,510,512
14,1,1,0,0,510,515
15,1,1,0,0,512,510
0,1,1,0,0,512,511
1,1,1,0,0,512,511
2,1,1,0,0,511,510
3,1,1,0,0,510,513
4,1,1,0,0,509,512
5,1,1,0,0,509,510
6,1,1,0,0,510,514
7,1,1,0,0,511,509
8,1,1,0,0,511,512
9,1,1,0,0,511,508
10,1,1,0,0,510,508
11,1,1,0,0,508,511
12,1,1,0,0,507,508
13,1,1,0,0,506,511
14,1,1,0,0,505,510
15,1,1,0,0,505,508
0,1,1,0,0,505,511
1,1,1,0,0,505,508
2,1,1,0,0,506,511
3,1,1,0,0,506,508
4,1,1,0,0,506,508
5,1,1,0,0,507,510
6,1,1,0,0,505,508
7,1,1,0,0,504,511
8,1,1,0,0,503,510
9,1,1,0,0,501,508
10,1,1,0,0,499,512
11,1,1,0,0,497,507
12,1,1,0,0,496,510
13,1,1,0,0,496,506
14,1,1,0,0,496,507
15,1,1,0,0,496,509
0,1,1,0,0,496,507
1,1,1,0,0,498,510
2,1,1,0,0,498,508
3,1,1,0,0,498,506
4,1,1,0,0,499,509
5,1,1,0,0,499,510
